Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,spend,sample
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,16-24,Female,4-13 nights,7103.755,46985.008,1924154.028,4
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,25-34,Male,Nil Stay,2397.138,0,47942.76,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,25-34,Male,1-3 nights,4628.009,13884.027,2202583.5,2
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,25-34,Male,4-13 nights,5759.306,24180.41,3471824.28,3
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,25-34,Female,Nil Stay,746.479,0,358309.92,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,25-34,Female,1-3 nights,6811.259,17819.545,1809604.33,7
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,25-34,Female,4-13 nights,746.479,2985.916,85845.085,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,35-44,Male,1-3 nights,1020.973,2041.946,255243.25,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,35-44,Male,4-13 nights,4739.396,18957.584,1497013.536,2
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,35-44,Female,1-3 nights,8664.638,20033.095,2906093.845,5
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,35-44,Female,4-13 nights,6529.505,28576.621,2111803.445,2
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,45-54,Male,1-3 nights,668.492,1336.984,90914.912,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,45-54,Male,4-13 nights,668.492,3342.46,367670.6,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,45-54,Female,1-3 nights,668.492,2005.476,198542.124,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,55-64,Male,1-3 nights,668.492,2005.476,198542.124,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,55-64,Male,4-13 nights,1904.912,9524.56,952456,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,55-64,Female,4-13 nights,4616.12,29454.356,2575405.9,2
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Independent,65 & over,Female,4-13 nights,2035.577,8142.308,1221346.2,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Non-Independent,16-24,Female,1-3 nights,1020.973,3062.919,447186.174,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Non-Independent,25-34,Male,4-13 nights,1143.186,4572.744,586454.418,1
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Non-Independent,25-34,Female,1-3 nights,1811.678,4291.848,668955.584,2
2017,Jan-Mar,UK residents,Air,Denmark,Holiday,Non-Independent,65 & over,Female,14-27 nights,1143.186,16004.604,2034871.08,1
2017,Jan-Mar,UK residents,Air,Denmark,Business,Independent,16-24,Male,4-13 nights,1143.186,12575.046,800230.2,1
2017,Jan-Mar,UK residents,Air,Denmark,Business,Independent,16-24,Female,Nil Stay,952.828,0,14292.42,1
2017,Jan-Mar,UK residents,Air,Denmark,Business,Independent,25-34,Male,1-3 nights,2397.138,4794.276,865366.818,1
2017,Jan-Mar,UK residents,Air,Denmark,Business,Independent,35-44,Male,1-3 nights,17942.954,30974.069,6813513.008,10
2017,Jan-Mar,UK residents,Air,Denmark,Business,Independent,35-44,Male,4-13 nights,1829.993,16469.937,1738493.35,1
2017,Jan-Mar,UK residents,Air,Denmark,Business,Independent,45-54,Male,1-3 nights,7573.249,14936.237,2507828.642,6
2017,Jan-Mar,UK residents,Air,Denmark,Business,Independent,45-54,Male,4-13 nights,1849.534,9247.67,1239187.78,2
2017,Jan-Mar,UK residents,Air,Denmark,Business,Independent,45-54,Female,1-3 nights,2397.138,4794.276,606475.914,1
2017,Jan-Mar,UK residents,Air,Denmark,Business,Independent,55-64,Male,1-3 nights,2286.372,3429.558,911119.242,2
2017,Jan-Mar,UK residents,Air,Denmark,Business,Independent,55-64,Male,4-13 nights,1898.888,14265.348,1905656,2
2017,Jan-Mar,UK residents,Air,Denmark,Business,Non-Independent,45-54,Male,1-3 nights,1143.186,1143.186,282366.942,1
2017,Jan-Mar,UK residents,Air,Denmark,Business,Non-Independent,55-64,Male,1-3 nights,1143.186,2286.372,422978.82,1
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent, 0-15,Female,1-3 nights,1143.186,2286.372,32009.208,1
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,16-24,Male,4-13 nights,1904.912,9524.56,190491.2,1
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,16-24,Female,1-3 nights,3383.368,7691.503,311021.155,2
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,16-24,Female,4-13 nights,5352.406,21409.624,535240.6,1
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,25-34,Male,1-3 nights,3431.026,6862.052,343102.6,1
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,25-34,Male,4-13 nights,1877.595,10368.864,108197.739,2
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,25-34,Female,1-3 nights,2458.601,7375.803,786752.32,1
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,25-34,Female,4-13 nights,8200.751,40944.812,424930.955,4
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,35-44,Female,4-13 nights,952.828,3811.312,381131.2,1
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,45-54,Male,1-3 nights,668.492,2005.476,133698.4,1
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,45-54,Male,4-13 nights,2614.232,21014.189,608689.338,3
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,45-54,Female,1-3 nights,2035.577,4071.154,42747.117,1
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,45-54,Female,4-13 nights,6305.234,41278.154,1451612.4,2
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,55-64,Female,4-13 nights,952.828,3811.312,238207,1
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,55-64,Female,28-90 nights,1143.186,40011.51,114318.6,1
2017,Jan-Mar,UK residents,Air,Denmark,VFR,Independent,65 & over,Male,1-3 nights,2788.711,5577.422,69717.775,1
2017,Jan-Mar,UK residents,Air,Denmark,Miscellaneous,Independent,25-34,Male,1-3 nights,3431.026,6862.052,789135.98,1
2017,Jan-Mar,UK residents,Air,Estonia,Holiday,Independent,25-34,Male,4-13 nights,3222.501,22557.507,3222501,1
2017,Jan-Mar,UK residents,Air,Estonia,Holiday,Independent,45-54,Male,1-3 nights,733.814,2201.442,110072.1,1
2017,Jan-Mar,UK residents,Air,Estonia,Holiday,Independent,55-64,Male,4-13 nights,3222.501,16112.505,1611250.5,1
2017,Jan-Mar,UK residents,Air,Estonia,VFR,Independent,16-24,Male,28-90 nights,2458.601,76216.631,1037529.622,1
2017,Jan-Mar,UK residents,Air,Estonia,VFR,Independent,25-34,Female,4-13 nights,1709.911,8549.555,1196937.7,1
2017,Jan-Mar,UK residents,Air,Estonia,VFR,Independent,35-44,Male,4-13 nights,696.553,4875.871,156724.425,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Independent, 0-15,Female,4-13 nights,771.373,8485.103,115705.95,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,16-24,Male,1-3 nights,311.785,935.355,39908.48,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,25-34,Female,4-13 nights,2397.138,9588.552,671198.64,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,35-44,Male,4-13 nights,2770.386,18769.132,1309117.46,2
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,35-44,Female,4-13 nights,771.373,3085.492,362545.31,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,45-54,Male,4-13 nights,771.373,8485.103,407284.944,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,45-54,Female,4-13 nights,1143.186,4572.744,796800.642,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,55-64,Male,1-3 nights,311.785,935.355,398149.445,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Independent,55-64,Female,4-13 nights,686.88,4808.16,498674.88,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent, 0-15,Female,4-13 nights,686.88,4808.16,453340.8,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,16-24,Male,4-13 nights,2397.138,11985.69,1280071.692,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,35-44,Female,4-13 nights,2286.372,9145.488,2465852.202,2
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,45-54,Male,1-3 nights,3168.511,9505.533,1246840.175,2
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,45-54,Male,4-13 nights,686.88,4808.16,473947.2,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,55-64,Male,4-13 nights,5409.616,31931.542,5597115.772,2
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,55-64,Female,1-3 nights,2397.138,7191.414,215742.42,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,55-64,Female,14-27 nights,2182.441,48013.702,4340875.149,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,65 & over,Female,1-3 nights,2397.138,7191.414,2121467.13,1
2017,Jan-Mar,UK residents,Air,Finland,Holiday,Non-Independent,65 & over,Female,4-13 nights,1542.809,6171.236,1744916.979,1
2017,Jan-Mar,UK residents,Air,Finland,Business,Independent,25-34,Male,4-13 nights,771.373,3085.492,560016.798,1
2017,Jan-Mar,UK residents,Air,Finland,Business,Independent,25-34,Female,1-3 nights,2397.138,7191.414,1392737.178,1
2017,Jan-Mar,UK residents,Air,Finland,Business,Independent,35-44,Male,1-3 nights,517.563,517.563,258781.5,1
2017,Jan-Mar,UK residents,Air,Finland,Business,Independent,35-44,Male,4-13 nights,503.67,5036.7,20146.8,1
2017,Jan-Mar,UK residents,Air,Finland,Business,Independent,35-44,Female,1-3 nights,3168.511,3939.884,784708.105,2
2017,Jan-Mar,UK residents,Air,Finland,Business,Independent,45-54,Male,1-3 nights,3939.884,11048.279,1460430.853,3
2017,Jan-Mar,UK residents,Air,Finland,Business,Independent,55-64,Male,4-13 nights,1143.186,4572.744,507574.584,1
2017,Jan-Mar,UK residents,Air,Finland,Business,Non-Independent,35-44,Male,1-3 nights,1143.186,3429.558,269791.896,1
2017,Jan-Mar,UK residents,Air,Finland,Business,Non-Independent,45-54,Male,4-13 nights,1147.462,4589.848,890430.512,1
2017,Jan-Mar,UK residents,Air,Finland,VFR,Independent,25-34,Male,14-27 nights,771.373,10799.222,308549.2,1
2017,Jan-Mar,UK residents,Air,Finland,VFR,Independent,25-34,Female,4-13 nights,2286.372,13718.232,538440.606,2
2017,Jan-Mar,UK residents,Air,Finland,VFR,Independent,45-54,Female,4-13 nights,311.785,3117.85,105383.33,1
2017,Jan-Mar,UK residents,Air,Finland,VFR,Independent,65 & over,Male,14-27 nights,311.785,4364.99,206713.455,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent, 0-15,Male,1-3 nights,1880.498,5641.494,570786.825,3
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent, 0-15,Male,4-13 nights,13375.008,86222.815,4900988.168,11
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent, 0-15,Female,1-3 nights,3343.044,10029.132,1139326.294,3
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent, 0-15,Female,4-13 nights,17673.051,96065.217,6698414.544,17
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,16-24,Male,1-3 nights,14315.33,37879.384,3941142.25,11
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,16-24,Male,4-13 nights,17036.337,98870.506,10118536.44,19
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,16-24,Female,1-3 nights,11639.729,25987.631,2870344.406,10
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,16-24,Female,4-13 nights,9483.241,54280.854,4181541.279,10
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,16-24,Female,14-27 nights,2297.984,48257.664,686880,2
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,16-24,Female,28-90 nights,598.257,23332.023,1226426.85,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,25-34,Male,1-3 nights,14396.878,36624.665,3470144.846,13
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,25-34,Male,4-13 nights,29406.488,170406.185,19057152.92,23
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,25-34,Female,1-3 nights,9103.879,24632.086,2073566.609,7
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,25-34,Female,4-13 nights,32722.659,189357.904,21757242.45,22
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,35-44,Male,1-3 nights,8806.185,25323.033,2856219.355,7
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,35-44,Male,4-13 nights,26116.76,158748.555,17817574.98,20
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,35-44,Male,14-27 nights,311.785,5612.13,351693.48,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,35-44,Female,1-3 nights,9435.012,25700.502,2686240.314,8
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,35-44,Female,4-13 nights,33668.198,196662.235,18608135.01,24
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Male,1-3 nights,15333.912,42192.052,4873753.467,8
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Male,4-13 nights,52308.985,343013.526,32664960.8,29
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Male,14-27 nights,4605.595,105561.644,1948080.666,3
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Male,28-90 nights,686.88,28162.08,3090960,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Female,1-3 nights,13916.043,37132.522,3219513.439,11
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Female,4-13 nights,32050.191,214946.505,22907630.68,22
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Female,14-27 nights,776.156,20956.212,331418.612,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,45-54,Female,28-90 nights,2040.575,85704.15,5229993.725,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,55-64,Male,1-3 nights,9753.508,26626.153,4476131.436,7
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,55-64,Male,4-13 nights,18209.757,126856.904,16958623.34,12
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,55-64,Male,14-27 nights,686.88,9616.32,915611.04,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,55-64,Female,1-3 nights,2421.109,7263.327,240454.679,3
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,55-64,Female,4-13 nights,21372.271,152973.447,17181649.39,14
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,65 & over,Male,1-3 nights,2572.817,7718.451,270074.26,3
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,65 & over,Male,4-13 nights,3853.529,24933.693,1756763.685,4
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,65 & over,Female,1-3 nights,776.156,2328.468,248369.92,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Independent,65 & over,Female,4-13 nights,9021.397,51581.971,2770453.804,5
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent, 0-15,Male,4-13 nights,24621.305,159236.748,26850225.64,17
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent, 0-15,Female,1-3 nights,3589.518,9673.032,1234993.248,4
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent, 0-15,Female,4-13 nights,16241.332,92691.889,11868100.05,21
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent, 0-15,Female,28-90 nights,746.479,26126.765,222450.742,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,16-24,Male,1-3 nights,6098.885,12944.249,16373534.35,2
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,16-24,Male,4-13 nights,6907.128,48349.896,6088393.824,6
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,16-24,Female,1-3 nights,4286.169,12858.507,1466113.679,4
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,16-24,Female,4-13 nights,9954.962,62816.53,7266391.148,9
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,25-34,Male,1-3 nights,2561.609,7684.827,903164.66,2
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,25-34,Male,4-13 nights,13998.953,93823.873,11208568.12,12
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,25-34,Female,1-3 nights,4677.412,11573.635,2385950.222,3
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,25-34,Female,4-13 nights,16578.053,112132.847,12718038.83,11
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,35-44,Male,1-3 nights,2431.722,6342.338,1240744.354,3
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,35-44,Male,4-13 nights,12145.279,81177.034,10499415.87,10
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,35-44,Female,1-3 nights,598.257,1794.771,29314.593,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,35-44,Female,4-13 nights,15066.454,105465.178,12778053.78,11
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,45-54,Male,1-3 nights,2641.523,7924.569,897158.798,4
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,45-54,Male,4-13 nights,19185.773,131760.284,18000938.92,15
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,45-54,Female,1-3 nights,784.837,2354.511,325707.355,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,45-54,Female,4-13 nights,25441.184,166800.383,21202302.95,17
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,55-64,Male,1-3 nights,1904.912,5714.736,497182.032,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,55-64,Male,4-13 nights,11736.698,83294.885,11879274.45,11
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,55-64,Male,14-27 nights,1095.522,18623.874,245396.928,1
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,55-64,Female,4-13 nights,1938.794,13571.558,1518125.626,3
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,65 & over,Male,4-13 nights,2625.674,18379.718,1669278.906,4
2017,Jan-Mar,UK residents,Air,France,Holiday,Non-Independent,65 & over,Female,4-13 nights,686.88,4808.16,611323.2,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,16-24,Male,4-13 nights,1265.983,5063.932,0,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,16-24,Female,1-3 nights,924.767,1849.534,184953.4,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,25-34,Male,Nil Stay,1143.186,0,57159.3,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,25-34,Male,1-3 nights,4196.529,4798.405,813910.92,5
2017,Jan-Mar,UK residents,Air,France,Business,Independent,25-34,Male,4-13 nights,10497.168,55172.697,5202502.94,7
2017,Jan-Mar,UK residents,Air,France,Business,Independent,25-34,Male,14-27 nights,1955.048,34313.029,1308569.9,2
2017,Jan-Mar,UK residents,Air,France,Business,Independent,25-34,Female,1-3 nights,3586.662,6818.753,1628498.763,3
2017,Jan-Mar,UK residents,Air,France,Business,Independent,25-34,Female,4-13 nights,952.828,6669.796,48594.228,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,35-44,Male,Nil Stay,2462.513,0,29172.578,2
2017,Jan-Mar,UK residents,Air,France,Business,Independent,35-44,Male,1-3 nights,18556.108,40090.297,8511332.552,14
2017,Jan-Mar,UK residents,Air,France,Business,Independent,35-44,Male,4-13 nights,7304.654,36606.155,3261004.998,5
2017,Jan-Mar,UK residents,Air,France,Business,Independent,35-44,Female,Nil Stay,1058.264,0,32098.597,2
2017,Jan-Mar,UK residents,Air,France,Business,Independent,35-44,Female,1-3 nights,2830.423,2830.423,130060.399,3
2017,Jan-Mar,UK residents,Air,France,Business,Independent,35-44,Female,4-13 nights,550.455,2201.82,140916.48,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,45-54,Male,Nil Stay,1945.272,0,148288.85,2
2017,Jan-Mar,UK residents,Air,France,Business,Independent,45-54,Male,1-3 nights,25401.404,61109.352,53403178.56,13
2017,Jan-Mar,UK residents,Air,France,Business,Independent,45-54,Male,4-13 nights,7395.751,50013.532,8621506.993,6
2017,Jan-Mar,UK residents,Air,France,Business,Independent,45-54,Male,28-90 nights,598.257,20938.995,795681.81,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,45-54,Female,Nil Stay,601.876,0,0,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,45-54,Female,1-3 nights,6089.657,11069.515,9415549.995,6
2017,Jan-Mar,UK residents,Air,France,Business,Independent,45-54,Female,4-13 nights,680.591,6805.91,1724617.594,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,55-64,Male,Nil Stay,601.876,0,30695.676,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,55-64,Male,1-3 nights,7408.243,14350.695,2986653.037,8
2017,Jan-Mar,UK residents,Air,France,Business,Independent,55-64,Male,4-13 nights,1866.895,9781.699,1066537.511,2
2017,Jan-Mar,UK residents,Air,France,Business,Independent,55-64,Female,1-3 nights,2598.736,7796.208,1600821.376,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,65 & over,Male,1-3 nights,1265.983,1265.983,282314.209,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,65 & over,Male,4-13 nights,1020.505,7143.535,306151.5,1
2017,Jan-Mar,UK residents,Air,France,Business,Independent,65 & over,Female,1-3 nights,952.828,1905.656,405904.728,1
2017,Jan-Mar,UK residents,Air,France,Business,Non-Independent,16-24,Female,1-3 nights,601.876,1203.752,120375.2,1
2017,Jan-Mar,UK residents,Air,France,Business,Non-Independent,45-54,Male,1-3 nights,654.047,1308.094,365612.273,1
2017,Jan-Mar,UK residents,Air,France,Study,Independent,16-24,Female,4-13 nights,2191.145,13146.87,547786.25,1
2017,Jan-Mar,UK residents,Air,France,Study,Non-Independent,16-24,Female,4-13 nights,5352.406,37466.842,2231953.302,1
